[WF] ALGO=gwo WINDOW=Y2 RUN=29 at Thu Jun  4 01:55:58 AM +03 2026
[2026-06-04 01:56:03] [WF] [INFO] Tek kosu: gwo/Y2/run_029, seed=42029
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_029/gwo_running.db
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Seed: 42029
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 01:57:32] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42029 | Pop: 40 | MaxIter: 50
[2026-06-04 01:57:32] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:57:32] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 01:57:32] [OPT.GWO] [INFO] ============================================================
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42029 | Mode: joint
[2026-06-04 01:57:32] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 01:57:32] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 01:57:45] [INFO]  i:T-0 | ind 0 (I) | wavelet=sym6 | level=6 | mode=symmetric | look_back=34 | hidden=113 | layers=1 | dropout=0.108 | lr=0.00067 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 5 (W) | wavelet=sym5 | level=5 | mode=periodization | look_back=45 | hidden=256 | layers=4 | dropout=0.113 | lr=0.00496 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 6 (W) | wavelet=db4 | level=6 | mode=periodization | look_back=71 | hidden=222 | layers=3 | dropout=0.194 | lr=0.00085 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 7 (W) | wavelet=db8 | level=6 | mode=symmetric | look_back=47 | hidden=177 | layers=3 | dropout=0.271 | lr=0.00394 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 8 (W) | wavelet=db8 | level=5 | mode=zero | look_back=36 | hidden=172 | layers=2 | dropout=0.246 | lr=0.00259 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 9 (W) | wavelet=db5 | level=5 | mode=symmetric | look_back=96 | hidden=105 | layers=3 | dropout=0.312 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 10 (W) | wavelet=db4 | level=7 | mode=zero | look_back=65 | hidden=218 | layers=2 | dropout=0.266 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 11 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=56 | hidden=229 | layers=4 | dropout=0.500 | lr=0.00483 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 12 (W) | wavelet=db5 | level=7 | mode=zero | look_back=33 | hidden=250 | layers=3 | dropout=0.217 | lr=0.00268 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 13 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=37 | hidden=131 | layers=3 | dropout=0.278 | lr=0.00045 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 14 (W) | wavelet=db8 | level=7 | mode=periodization | look_back=45 | hidden=203 | layers=4 | dropout=0.089 | lr=0.00074 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 15 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=54 | hidden=211 | layers=3 | dropout=0.053 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 16 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=70 | hidden=175 | layers=3 | dropout=0.133 | lr=0.00414 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 17 (W) | wavelet=db4 | level=6 | mode=periodization | look_back=54 | hidden=252 | layers=3 | dropout=0.218 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 18 (W) | wavelet=sym6 | level=6 | mode=zero | look_back=56 | hidden=96 | layers=4 | dropout=0.333 | lr=0.00408 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 19 (W) | wavelet=db7 | level=7 | mode=periodization | look_back=49 | hidden=213 | layers=2 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 20 (W) | wavelet=db6 | level=4 | mode=zero | look_back=59 | hidden=32 | layers=3 | dropout=0.054 | lr=0.00078 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:49] [INFO]  i:T-6 | ind 21 (W) | wavelet=coif4 | level=6 | mode=symmetric | look_back=55 | hidden=166 | layers=4 | dropout=0.171 | lr=0.00952 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 22 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=72 | hidden=166 | layers=3 | dropout=0.304 | lr=0.00442 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 23 (W) | wavelet=db5 | level=5 | mode=periodization | look_back=43 | hidden=47 | layers=3 | dropout=0.000 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 24 (W) | wavelet=db5 | level=6 | mode=zero | look_back=48 | hidden=222 | layers=2 | dropout=0.395 | lr=0.00192 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 25 (W) | wavelet=db8 | level=4 | mode=zero | look_back=69 | hidden=169 | layers=4 | dropout=0.276 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 26 (W) | wavelet=db7 | level=6 | mode=zero | look_back=61 | hidden=139 | layers=4 | dropout=0.147 | lr=0.00110 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 27 (W) | wavelet=sym8 | level=7 | mode=symmetric | look_back=73 | hidden=113 | layers=4 | dropout=0.477 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 28 (W) | wavelet=db8 | level=6 | mode=zero | look_back=24 | hidden=103 | layers=2 | dropout=0.170 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 29 (W) | wavelet=db5 | level=6 | mode=periodization | look_back=51 | hidden=101 | layers=1 | dropout=0.132 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 30 (W) | wavelet=db7 | level=5 | mode=symmetric | look_back=51 | hidden=256 | layers=4 | dropout=0.078 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 31 (W) | wavelet=sym5 | level=6 | mode=zero | look_back=58 | hidden=106 | layers=3 | dropout=0.165 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 32 (W) | wavelet=db5 | level=3 | mode=periodization | look_back=40 | hidden=114 | layers=4 | dropout=0.048 | lr=0.00592 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 33 (W) | wavelet=db4 | level=6 | mode=zero | look_back=52 | hidden=152 | layers=2 | dropout=0.180 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:19:50] [INFO]  i:T-6 | ind 34 (W) | wavelet=db7 | level=5 | mode=symmetric | look_back=76 | hidden=61 | layers=3 | dropout=0.057 | lr=0.00332 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:20:32] [INFO]  i:T-6 | ind 35 (W) | wavelet=db8 | level=7 | mode=periodization | look_back=64 | hidden=256 | layers=3 | dropout=0.078 | lr=0.00047 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:21:22] [INFO]  i:T-6 | ind 36 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=47 | hidden=186 | layers=3 | dropout=0.284 | lr=0.00205 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:21:25] [INFO]  i:T-6 | ind 37 (W) | wavelet=db4 | level=5 | mode=periodization | look_back=42 | hidden=235 | layers=4 | dropout=0.018 | lr=0.00085 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 07:21:31] [INFO]  i:T-6 | ind 38 (W) | wavelet=db7 | level=6 | mode=zero | look_back=47 | hidden=189 | layers=3 | dropout=0.263 | lr=0.00272 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 07:22:06] [INFO]  i:T-6 | ind 39 (W) | wavelet=db5 | level=4 | mode=symmetric | look_back=60 | hidden=252 | layers=3 | dropout=0.366 | lr=0.00073 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:29:19] [OPT.GWO] [INFO] 
[ITER 7] α=0.060083 β=0.063609 δ=0.064813 | a=1.755 | Duration: 4175.6s
[2026-06-04 08:29:19] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 08:29:19] [OPT.GWO] [INFO] GWO ITERATION 8/50
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 0 (W) | wavelet=db6 | level=7 | mode=symmetric | look_back=71 | hidden=203 | layers=3 | dropout=0.322 | lr=0.00215 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 1 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=35 | hidden=198 | layers=4 | dropout=0.124 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 2 (W) | wavelet=db7 | level=4 | mode=zero | look_back=45 | hidden=149 | layers=3 | dropout=0.301 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 3 (W) | wavelet=db5 | level=5 | mode=periodization | look_back=74 | hidden=256 | layers=4 | dropout=0.155 | lr=0.00114 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 4 (W) | wavelet=db6 | level=6 | mode=zero | look_back=56 | hidden=256 | layers=4 | dropout=0.000 | lr=0.00112 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 7 (W) | wavelet=db7 | level=4 | mode=zero | look_back=58 | hidden=233 | layers=3 | dropout=0.219 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 8 (W) | wavelet=sym6 | level=4 | mode=periodization | look_back=57 | hidden=236 | layers=3 | dropout=0.239 | lr=0.00258 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 6 (W) | wavelet=db6 | level=6 | mode=periodization | look_back=75 | hidden=231 | layers=4 | dropout=0.382 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 9 (W) | wavelet=db4 | level=6 | mode=symmetric | look_back=66 | hidden=210 | layers=3 | dropout=0.315 | lr=0.00992 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 5 (W) | wavelet=db8 | level=6 | mode=zero | look_back=76 | hidden=170 | layers=2 | dropout=0.205 | lr=0.00105 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 11 (W) | wavelet=db7 | level=6 | mode=periodization | look_back=71 | hidden=110 | layers=2 | dropout=0.079 | lr=0.00067 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 10 (W) | wavelet=db7 | level=5 | mode=zero | look_back=57 | hidden=184 | layers=1 | dropout=0.107 | lr=0.00627 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 12 (W) | wavelet=db4 | level=4 | mode=zero | look_back=78 | hidden=152 | layers=3 | dropout=0.381 | lr=0.00168 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 13 (W) | wavelet=db5 | level=3 | mode=periodization | look_back=64 | hidden=256 | layers=2 | dropout=0.439 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 15 (W) | wavelet=db7 | level=5 | mode=zero | look_back=56 | hidden=148 | layers=4 | dropout=0.353 | lr=0.00861 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 16 (W) | wavelet=coif4 | level=7 | mode=zero | look_back=66 | hidden=229 | layers=4 | dropout=0.081 | lr=0.00186 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 19 (W) | wavelet=db6 | level=5 | mode=zero | look_back=46 | hidden=256 | layers=1 | dropout=0.230 | lr=0.00633 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 18 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=53 | hidden=150 | layers=2 | dropout=0.449 | lr=0.00017 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 17 (W) | wavelet=db6 | level=5 | mode=zero | look_back=44 | hidden=176 | layers=4 | dropout=0.177 | lr=0.00178 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 20 (W) | wavelet=db6 | level=4 | mode=periodization | look_back=43 | hidden=227 | layers=4 | dropout=0.254 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 22 (W) | wavelet=db7 | level=4 | mode=periodization | look_back=53 | hidden=139 | layers=2 | dropout=0.218 | lr=0.00655 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 21 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=67 | hidden=226 | layers=3 | dropout=0.225 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 23 (W) | wavelet=db7 | level=6 | mode=periodization | look_back=75 | hidden=126 | layers=3 | dropout=0.200 | lr=0.00761 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 14 (W) | wavelet=db4 | level=5 | mode=zero | look_back=74 | hidden=171 | layers=2 | dropout=0.244 | lr=0.00513 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 24 (W) | wavelet=db6 | level=5 | mode=periodization | look_back=56 | hidden=117 | layers=4 | dropout=0.368 | lr=0.00144 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 25 (W) | wavelet=db8 | level=4 | mode=zero | look_back=63 | hidden=218 | layers=3 | dropout=0.275 | lr=0.00141 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 29 (W) | wavelet=sym5 | level=7 | mode=zero | look_back=56 | hidden=197 | layers=3 | dropout=0.241 | lr=0.00174 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 27 (W) | wavelet=db4 | level=6 | mode=zero | look_back=69 | hidden=146 | layers=3 | dropout=0.318 | lr=0.00199 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 28 (W) | wavelet=db8 | level=4 | mode=zero | look_back=66 | hidden=256 | layers=3 | dropout=0.500 | lr=0.00942 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 30 (W) | wavelet=db5 | level=5 | mode=periodization | look_back=70 | hidden=129 | layers=2 | dropout=0.377 | lr=0.00114 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 32 (W) | wavelet=db7 | level=4 | mode=zero | look_back=66 | hidden=50 | layers=3 | dropout=0.177 | lr=0.00305 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 31 (W) | wavelet=sym5 | level=6 | mode=periodization | look_back=66 | hidden=145 | layers=2 | dropout=0.238 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 33 (W) | wavelet=db4 | level=5 | mode=symmetric | look_back=88 | hidden=177 | layers=4 | dropout=0.324 | lr=0.00155 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 26 (W) | wavelet=db6 | level=6 | mode=zero | look_back=51 | hidden=103 | layers=1 | dropout=0.288 | lr=0.00248 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:30:27] [INFO]  i:T-7 | ind 34 (W) | wavelet=db6 | level=6 | mode=periodization | look_back=62 | hidden=90 | layers=3 | dropout=0.349 | lr=0.00023 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:32:26] [INFO]  i:T-7 | ind 35 (W) | wavelet=db8 | level=3 | mode=periodization | look_back=56 | hidden=222 | layers=2 | dropout=0.182 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:32:38] [INFO]  i:T-7 | ind 36 (W) | wavelet=db7 | level=6 | mode=zero | look_back=40 | hidden=188 | layers=4 | dropout=0.367 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 08:34:07] [INFO]  i:T-7 | ind 37 (W) | wavelet=db8 | level=7 | mode=symmetric | look_back=59 | hidden=245 | layers=3 | dropout=0.155 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:34:10] [INFO]  i:T-7 | ind 38 (W) | wavelet=db7 | level=5 | mode=zero | look_back=77 | hidden=127 | layers=3 | dropout=0.141 | lr=0.00170 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 08:35:09] [INFO]  i:T-7 | ind 39 (W) | wavelet=db6 | level=5 | mode=symmetric | look_back=70 | hidden=256 | layers=2 | dropout=0.195 | lr=0.00068 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:50] [OPT.GWO] [INFO] 
[ITER 8] α=0.060083 β=0.063609 δ=0.064630 | a=1.714 | Duration: 2550.3s
[2026-06-04 09:11:50] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 09:11:50] [OPT.GWO] [INFO] GWO ITERATION 9/50
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 0 (W) | wavelet=db8 | level=5 | mode=symmetric | look_back=56 | hidden=226 | layers=2 | dropout=0.238 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 1 (W) | wavelet=db5 | level=4 | mode=symmetric | look_back=41 | hidden=215 | layers=2 | dropout=0.152 | lr=0.00092 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 2 (W) | wavelet=db6 | level=6 | mode=zero | look_back=55 | hidden=153 | layers=4 | dropout=0.461 | lr=0.00046 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 3 (W) | wavelet=db7 | level=4 | mode=zero | look_back=77 | hidden=248 | layers=2 | dropout=0.479 | lr=0.00118 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 4 (W) | wavelet=db8 | level=7 | mode=zero | look_back=32 | hidden=242 | layers=3 | dropout=0.500 | lr=0.00181 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 5 (W) | wavelet=db7 | level=6 | mode=zero | look_back=82 | hidden=209 | layers=3 | dropout=0.500 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 6 (W) | wavelet=db7 | level=4 | mode=zero | look_back=87 | hidden=161 | layers=4 | dropout=0.236 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 7 (W) | wavelet=sym6 | level=5 | mode=zero | look_back=77 | hidden=114 | layers=3 | dropout=0.500 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 8 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=63 | hidden=157 | layers=3 | dropout=0.385 | lr=0.00142 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 9 (W) | wavelet=db8 | level=5 | mode=zero | look_back=60 | hidden=197 | layers=2 | dropout=0.169 | lr=0.00091 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 10 (W) | wavelet=sym5 | level=6 | mode=periodization | look_back=75 | hidden=145 | layers=4 | dropout=0.344 | lr=0.00072 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 11 (W) | wavelet=db6 | level=6 | mode=zero | look_back=62 | hidden=101 | layers=2 | dropout=0.474 | lr=0.00092 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 12 (W) | wavelet=sym8 | level=7 | mode=zero | look_back=71 | hidden=256 | layers=3 | dropout=0.359 | lr=0.01000 | batch=64 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 13 (W) | wavelet=db6 | level=3 | mode=symmetric | look_back=72 | hidden=237 | layers=2 | dropout=0.388 | lr=0.00166 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 14 (W) | wavelet=coif3 | level=4 | mode=zero | look_back=41 | hidden=191 | layers=3 | dropout=0.500 | lr=0.00087 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 15 (W) | wavelet=sym6 | level=5 | mode=periodization | look_back=76 | hidden=172 | layers=4 | dropout=0.258 | lr=0.00533 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 16 (W) | wavelet=db4 | level=5 | mode=zero | look_back=45 | hidden=202 | layers=4 | dropout=0.235 | lr=0.00049 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 17 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=63 | hidden=201 | layers=2 | dropout=0.345 | lr=0.00185 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 18 (W) | wavelet=db7 | level=5 | mode=zero | look_back=54 | hidden=222 | layers=2 | dropout=0.481 | lr=0.00256 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 19 (W) | wavelet=db8 | level=6 | mode=zero | look_back=57 | hidden=155 | layers=4 | dropout=0.078 | lr=0.00316 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 20 (W) | wavelet=sym7 | level=6 | mode=periodization | look_back=51 | hidden=159 | layers=2 | dropout=0.469 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 21 (W) | wavelet=db8 | level=5 | mode=zero | look_back=54 | hidden=160 | layers=3 | dropout=0.385 | lr=0.00155 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 22 (W) | wavelet=sym5 | level=6 | mode=periodization | look_back=41 | hidden=183 | layers=3 | dropout=0.410 | lr=0.00118 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 23 (W) | wavelet=db4 | level=6 | mode=periodization | look_back=64 | hidden=98 | layers=3 | dropout=0.266 | lr=0.00039 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 24 (W) | wavelet=db5 | level=6 | mode=zero | look_back=60 | hidden=212 | layers=3 | dropout=0.241 | lr=0.00577 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 25 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=89 | hidden=226 | layers=3 | dropout=0.254 | lr=0.00013 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 26 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=49 | hidden=32 | layers=4 | dropout=0.173 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 27 (W) | wavelet=db8 | level=5 | mode=zero | look_back=77 | hidden=256 | layers=4 | dropout=0.349 | lr=0.00259 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 28 (W) | wavelet=db5 | level=6 | mode=zero | look_back=57 | hidden=195 | layers=2 | dropout=0.444 | lr=0.00128 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 29 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=81 | hidden=188 | layers=3 | dropout=0.245 | lr=0.00066 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 30 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=48 | hidden=256 | layers=2 | dropout=0.264 | lr=0.00300 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 31 (W) | wavelet=sym5 | level=5 | mode=zero | look_back=61 | hidden=232 | layers=3 | dropout=0.229 | lr=0.00556 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:11:56] [INFO]  i:T-8 | ind 32 (W) | wavelet=sym8 | level=5 | mode=periodization | look_back=70 | hidden=245 | layers=2 | dropout=0.270 | lr=0.00140 | batch=64 | ablation[dwt=True, bi=True]
