[WF] ALGO=gwo WINDOW=Y2 RUN=14 at Thu Jun  4 12:52:24 AM +03 2026
[2026-06-04 00:52:28] [WF] [INFO] Tek kosu: gwo/Y2/run_014, seed=42014
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] [WALK-FORWARD] Veri penceresi: [7344:16104] (8760 saat)
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] OPTIMIZER: GWO
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] ============================================================
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] DB: walk_forward_runs/gwo_Y2/run_014/gwo_running.db
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] Seed: 42014
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] Mode: joint
[2026-06-04 00:53:12] [RUN_OPTIMIZER] [INFO] Pop: 40, MaxIter: 50
[2026-06-04 00:53:12] [OPT.GWO] [INFO] Yeni GWO çalışması başlatıldı | Seed: 42014 | Pop: 40 | MaxIter: 50
[2026-06-04 00:53:12] [OPT.GWO] [INFO] ============================================================
[2026-06-04 00:53:12] [OPT.GWO] [INFO] GWO OPTIMIZASYONU
[2026-06-04 00:53:12] [OPT.GWO] [INFO] ============================================================
[2026-06-04 00:53:12] [OPT.GWO] [INFO] Pop: 40 | MaxIter: 50 | Workers: 35 | Seed: 42014 | Mode: joint
[2026-06-04 00:53:12] [OPT.GWO] [INFO] Algo params: {'a_start': 2.0, 'a_end': 0.0}
[2026-06-04 00:53:12] [OPT.GWO] [INFO] 
[INIT] Popülasyon değerlendiriliyor...
[2026-06-04 00:53:22] [INFO]  i:T-0 | ind 0 (I) | wavelet=sym5 | level=4 | mode=zero | look_back=35 | hidden=157 | layers=4 | dropout=0.278 | lr=0.00403 | batch=128 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 12 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=76 | hidden=256 | layers=2 | dropout=0.169 | lr=0.00536 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 15 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=89 | hidden=256 | layers=1 | dropout=0.359 | lr=0.00196 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 13 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=66 | hidden=234 | layers=1 | dropout=0.292 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 14 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=78 | hidden=250 | layers=1 | dropout=0.397 | lr=0.00469 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 16 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=53 | hidden=240 | layers=2 | dropout=0.227 | lr=0.00270 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 17 (W) | wavelet=coif3 | level=7 | mode=symmetric | look_back=87 | hidden=251 | layers=1 | dropout=0.204 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 18 (W) | wavelet=coif3 | level=7 | mode=zero | look_back=84 | hidden=32 | layers=2 | dropout=0.022 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 19 (W) | wavelet=db8 | level=7 | mode=periodization | look_back=73 | hidden=256 | layers=2 | dropout=0.275 | lr=0.00761 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 20 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=47 | hidden=256 | layers=1 | dropout=0.231 | lr=0.00575 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 21 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=2 | dropout=0.135 | lr=0.00036 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 22 (W) | wavelet=db7 | level=7 | mode=periodization | look_back=93 | hidden=256 | layers=1 | dropout=0.225 | lr=0.00301 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 23 (W) | wavelet=coif5 | level=3 | mode=periodization | look_back=93 | hidden=256 | layers=1 | dropout=0.398 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 24 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=81 | hidden=256 | layers=1 | dropout=0.286 | lr=0.00589 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 25 (W) | wavelet=coif5 | level=4 | mode=periodization | look_back=76 | hidden=233 | layers=2 | dropout=0.097 | lr=0.00826 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 26 (W) | wavelet=sym7 | level=6 | mode=zero | look_back=57 | hidden=210 | layers=1 | dropout=0.308 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 27 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=68 | hidden=256 | layers=2 | dropout=0.244 | lr=0.00049 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 28 (W) | wavelet=sym6 | level=4 | mode=periodization | look_back=96 | hidden=148 | layers=2 | dropout=0.236 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 29 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=88 | hidden=149 | layers=2 | dropout=0.187 | lr=0.00670 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 30 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.265 | lr=0.00462 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 31 (W) | wavelet=sym7 | level=6 | mode=periodization | look_back=86 | hidden=237 | layers=1 | dropout=0.122 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 32 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=83 | hidden=256 | layers=1 | dropout=0.139 | lr=0.00558 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 33 (W) | wavelet=db7 | level=7 | mode=zero | look_back=73 | hidden=256 | layers=1 | dropout=0.299 | lr=0.00451 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:04:10] [INFO]  i:T-7 | ind 34 (W) | wavelet=coif3 | level=7 | mode=zero | look_back=82 | hidden=146 | layers=2 | dropout=0.223 | lr=0.00273 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:05:40] [INFO]  i:T-7 | ind 35 (W) | wavelet=coif5 | level=3 | mode=zero | look_back=96 | hidden=215 | layers=2 | dropout=0.053 | lr=0.00669 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:05:50] [INFO]  i:T-7 | ind 36 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=96 | hidden=202 | layers=1 | dropout=0.167 | lr=0.00338 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:05:59] [INFO]  i:T-7 | ind 37 (W) | wavelet=sym6 | level=7 | mode=zero | look_back=84 | hidden=256 | layers=3 | dropout=0.324 | lr=0.00696 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:06:44] [INFO]  i:T-7 | ind 38 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=96 | hidden=206 | layers=2 | dropout=0.231 | lr=0.00462 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:07:00] [INFO]  i:T-7 | ind 39 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=64 | hidden=256 | layers=1 | dropout=0.174 | lr=0.00214 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:07] [OPT.GWO] [INFO] 
[ITER 8] α=0.061037 β=0.061246 δ=0.061710 | a=1.714 | Duration: 2764.2s
[2026-06-04 09:50:07] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 09:50:07] [OPT.GWO] [INFO] GWO ITERATION 9/50
[2026-06-04 09:50:12] [INFO]  i:T-8 | ind 0 (W) | wavelet=sym5 | level=7 | mode=periodization | look_back=96 | hidden=191 | layers=2 | dropout=0.271 | lr=0.00535 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:12] [INFO]  i:T-8 | ind 1 (W) | wavelet=db5 | level=7 | mode=periodization | look_back=84 | hidden=171 | layers=2 | dropout=0.443 | lr=0.00339 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:12] [INFO]  i:T-8 | ind 2 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.205 | lr=0.00567 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:12] [INFO]  i:T-8 | ind 3 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=85 | hidden=149 | layers=2 | dropout=0.221 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:12] [INFO]  i:T-8 | ind 4 (W) | wavelet=coif4 | level=5 | mode=zero | look_back=79 | hidden=256 | layers=1 | dropout=0.211 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 5 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=39 | hidden=256 | layers=1 | dropout=0.500 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 6 (W) | wavelet=sym5 | level=6 | mode=zero | look_back=47 | hidden=125 | layers=1 | dropout=0.240 | lr=0.00193 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 7 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.253 | lr=0.00490 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 8 (W) | wavelet=coif3 | level=6 | mode=periodization | look_back=70 | hidden=204 | layers=1 | dropout=0.438 | lr=0.00064 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 9 (W) | wavelet=db7 | level=5 | mode=periodization | look_back=35 | hidden=256 | layers=1 | dropout=0.185 | lr=0.00837 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 10 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=86 | hidden=256 | layers=1 | dropout=0.164 | lr=0.00368 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 11 (W) | wavelet=db6 | level=7 | mode=periodization | look_back=91 | hidden=217 | layers=2 | dropout=0.308 | lr=0.00039 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 12 (W) | wavelet=coif5 | level=6 | mode=zero | look_back=96 | hidden=254 | layers=1 | dropout=0.244 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 13 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=59 | hidden=183 | layers=1 | dropout=0.384 | lr=0.00452 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 14 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=73 | hidden=221 | layers=1 | dropout=0.266 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 15 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=2 | dropout=0.312 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 16 (W) | wavelet=sym8 | level=6 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.247 | lr=0.00990 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 17 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.228 | lr=0.00535 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 18 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=63 | hidden=218 | layers=2 | dropout=0.092 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 19 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=77 | hidden=256 | layers=1 | dropout=0.113 | lr=0.00343 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 20 (W) | wavelet=db8 | level=7 | mode=zero | look_back=94 | hidden=256 | layers=3 | dropout=0.332 | lr=0.00339 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 21 (W) | wavelet=sym6 | level=3 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.259 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 22 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=77 | hidden=256 | layers=2 | dropout=0.290 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 23 (W) | wavelet=coif3 | level=5 | mode=periodization | look_back=91 | hidden=207 | layers=1 | dropout=0.266 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 24 (W) | wavelet=coif3 | level=7 | mode=zero | look_back=84 | hidden=158 | layers=2 | dropout=0.290 | lr=0.00622 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 25 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=83 | hidden=256 | layers=2 | dropout=0.200 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 26 (W) | wavelet=sym7 | level=7 | mode=periodization | look_back=87 | hidden=215 | layers=3 | dropout=0.315 | lr=0.00051 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 27 (W) | wavelet=coif4 | level=6 | mode=periodization | look_back=96 | hidden=256 | layers=2 | dropout=0.378 | lr=0.00104 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 28 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=89 | hidden=256 | layers=2 | dropout=0.207 | lr=0.00546 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 29 (W) | wavelet=sym8 | level=7 | mode=zero | look_back=72 | hidden=256 | layers=2 | dropout=0.121 | lr=0.00041 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 30 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=61 | hidden=256 | layers=2 | dropout=0.179 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 31 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=79 | hidden=202 | layers=1 | dropout=0.160 | lr=0.00847 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 32 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=74 | hidden=220 | layers=2 | dropout=0.216 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 33 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.310 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:50:13] [INFO]  i:T-8 | ind 34 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=48 | hidden=256 | layers=1 | dropout=0.231 | lr=0.00103 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:52:18] [INFO]  i:T-8 | ind 35 (W) | wavelet=coif5 | level=3 | mode=symmetric | look_back=96 | hidden=256 | layers=1 | dropout=0.214 | lr=0.00770 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:53:08] [INFO]  i:T-8 | ind 36 (W) | wavelet=coif3 | level=5 | mode=zero | look_back=96 | hidden=256 | layers=2 | dropout=0.338 | lr=0.00244 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:53:38] [INFO]  i:T-8 | ind 37 (W) | wavelet=db8 | level=5 | mode=periodization | look_back=82 | hidden=256 | layers=2 | dropout=0.196 | lr=0.00342 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:54:03] [INFO]  i:T-8 | ind 38 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.000 | lr=0.00772 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 09:54:18] [INFO]  i:T-8 | ind 39 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=63 | hidden=256 | layers=1 | dropout=0.408 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:39] [OPT.GWO] [INFO] 
[ITER 9] α=0.061037 β=0.061246 δ=0.061710 | a=1.673 | Duration: 2311.5s
[2026-06-04 10:28:39] [OPT.GWO] [INFO] 
============================================================
[2026-06-04 10:28:39] [OPT.GWO] [INFO] GWO ITERATION 10/50
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 0 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=74 | hidden=221 | layers=2 | dropout=0.224 | lr=0.00179 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 1 (W) | wavelet=coif3 | level=6 | mode=periodization | look_back=81 | hidden=192 | layers=2 | dropout=0.128 | lr=0.00314 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 2 (W) | wavelet=sym8 | level=4 | mode=periodization | look_back=55 | hidden=204 | layers=1 | dropout=0.341 | lr=0.00010 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 3 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=82 | hidden=256 | layers=1 | dropout=0.378 | lr=0.00338 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 4 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=88 | hidden=256 | layers=1 | dropout=0.283 | lr=0.00061 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 6 (W) | wavelet=coif5 | level=6 | mode=symmetric | look_back=58 | hidden=238 | layers=1 | dropout=0.176 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 5 (W) | wavelet=coif5 | level=5 | mode=zero | look_back=41 | hidden=211 | layers=1 | dropout=0.002 | lr=0.00530 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 7 (W) | wavelet=coif3 | level=5 | mode=periodization | look_back=59 | hidden=138 | layers=1 | dropout=0.121 | lr=0.00240 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 8 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=60 | hidden=256 | layers=1 | dropout=0.107 | lr=0.00393 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 9 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=90 | hidden=150 | layers=2 | dropout=0.264 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 10 (W) | wavelet=coif4 | level=4 | mode=zero | look_back=92 | hidden=256 | layers=1 | dropout=0.098 | lr=0.00177 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 11 (W) | wavelet=sym8 | level=6 | mode=periodization | look_back=96 | hidden=256 | layers=1 | dropout=0.266 | lr=0.00903 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 12 (W) | wavelet=sym7 | level=6 | mode=periodization | look_back=96 | hidden=250 | layers=1 | dropout=0.216 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 13 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=69 | hidden=256 | layers=1 | dropout=0.309 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 14 (W) | wavelet=coif4 | level=6 | mode=periodization | look_back=67 | hidden=256 | layers=2 | dropout=0.205 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 15 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=96 | hidden=174 | layers=1 | dropout=0.191 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 16 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=49 | hidden=237 | layers=2 | dropout=0.233 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 17 (W) | wavelet=coif3 | level=6 | mode=symmetric | look_back=96 | hidden=256 | layers=1 | dropout=0.272 | lr=0.00306 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 18 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=64 | hidden=256 | layers=1 | dropout=0.082 | lr=0.00476 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 19 (W) | wavelet=coif3 | level=7 | mode=zero | look_back=96 | hidden=141 | layers=1 | dropout=0.243 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 20 (W) | wavelet=coif5 | level=4 | mode=periodization | look_back=94 | hidden=256 | layers=1 | dropout=0.238 | lr=0.00729 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 21 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=2 | dropout=0.257 | lr=0.00154 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 22 (W) | wavelet=coif4 | level=5 | mode=periodization | look_back=96 | hidden=240 | layers=2 | dropout=0.226 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 23 (W) | wavelet=coif4 | level=6 | mode=periodization | look_back=86 | hidden=256 | layers=1 | dropout=0.451 | lr=0.00337 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 24 (W) | wavelet=sym7 | level=4 | mode=zero | look_back=51 | hidden=256 | layers=1 | dropout=0.137 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 25 (W) | wavelet=sym7 | level=7 | mode=zero | look_back=58 | hidden=229 | layers=2 | dropout=0.291 | lr=0.00037 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 26 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=96 | hidden=225 | layers=1 | dropout=0.202 | lr=0.00557 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 27 (W) | wavelet=coif5 | level=7 | mode=zero | look_back=68 | hidden=226 | layers=1 | dropout=0.311 | lr=0.00033 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 28 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=79 | hidden=193 | layers=2 | dropout=0.279 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 29 (W) | wavelet=sym8 | level=7 | mode=periodization | look_back=70 | hidden=256 | layers=1 | dropout=0.204 | lr=0.00064 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 30 (W) | wavelet=coif5 | level=7 | mode=periodization | look_back=90 | hidden=256 | layers=1 | dropout=0.271 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 31 (W) | wavelet=db8 | level=4 | mode=periodization | look_back=90 | hidden=242 | layers=1 | dropout=0.179 | lr=0.00218 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 32 (W) | wavelet=sym6 | level=6 | mode=symmetric | look_back=84 | hidden=256 | layers=1 | dropout=0.238 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 33 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=71 | hidden=184 | layers=1 | dropout=0.296 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:28:47] [INFO]  i:T-9 | ind 34 (W) | wavelet=coif5 | level=3 | mode=periodization | look_back=80 | hidden=223 | layers=1 | dropout=0.146 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:31:03] [INFO]  i:T-9 | ind 35 (W) | wavelet=coif5 | level=6 | mode=periodization | look_back=95 | hidden=256 | layers=1 | dropout=0.350 | lr=0.00061 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:31:24] [INFO]  i:T-9 | ind 36 (W) | wavelet=sym6 | level=7 | mode=periodization | look_back=90 | hidden=256 | layers=1 | dropout=0.303 | lr=0.00592 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:31:49] [INFO]  i:T-9 | ind 37 (W) | wavelet=coif3 | level=7 | mode=periodization | look_back=96 | hidden=256 | layers=2 | dropout=0.213 | lr=0.00215 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:31:53] [INFO]  i:T-9 | ind 38 (W) | wavelet=coif5 | level=5 | mode=periodization | look_back=51 | hidden=256 | layers=1 | dropout=0.023 | lr=0.01000 | batch=32 | ablation[dwt=True, bi=True]
[2026-06-04 10:31:58] [INFO]  i:T-9 | ind 39 (W) | wavelet=coif4 | level=7 | mode=periodization | look_back=46 | hidden=235 | layers=1 | dropout=0.293 | lr=0.00456 | batch=32 | ablation[dwt=True, bi=True]
